type,year,country,series,value,id,image,feature,volume
CC,2014,Portugal,CC-2014,2.0,CC2014PRT-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2014/comm_2014_Portugal.jpg,40th Anniversary of the 25th April Revolution,"500,000 coins"
CC,2014,Malta,CC-2014,2.0,CC2014MLT-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2014/comm_2014_Malta_2.jpg,Malta Independence 1964,"400,000 coins"
CC,2014,Malta,CC-2014,2.0,CC2014MLT-A-CC2-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2014/comm_2014_Malta.jpg,200 years of Malta Police Force,"300,000 coins"
CC,2014,San Marino,CC-2014,2.0,CC2014SMR-A-CC2-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2014/comm_2014_San_Marino_Puccini.jpg,90th anniversary of the death of Giacomo Puccini,"100,000 coins"
CC,2014,San Marino,CC-2014,2.0,CC2014SMR-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2014/comm_2014_San_Marino_Lazzari.jpg,500th anniversary of the death of Bramante Lazzari delle Penne di San Marino,"110,000 coins"
CC,2014,Belgium,CC-2014,2.0,CC2014BEL-A-CC2-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2014/comm_2014_Belgium_Cross.jpg,150 years of the Belgian Red Cross,"260,000 coins"
CC,2014,Belgium,CC-2014,2.0,CC2014BEL-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2014/comm_2014_Belgium.jpg,Centenary of the start of the First World War,1.75 million coins
CC,2014,Greece,CC-2014,2.0,CC2014GRC-A-CC2-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2014/comm_2014_Greece.jpg,150th anniversary of the union of the Ionian Islands with Greece (1864-2014),"750,000 coins"
CC,2014,Greece,CC-2014,2.0,CC2014GRC-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2014/comm_2014_Greece_2.jpg,400 years since the death of Domenikos Theotokopoulos (1614-2014),"750,000 coins"
CC,2014,Latvia,CC-2014,2.0,CC2014LVA-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2014/comm_2014_Latvia.jpg,Riga — European Capital of Culture 2014,1 million coins
CC,2014,Italy,CC-2014,2.0,CC2014ITA-A-CC2-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2014/comm_2014_Italy.jpg,200th Anniversary of the foundation of Arma dei Carabinieri,6.5 million coins
CC,2014,Italy,CC-2014,2.0,CC2014ITA-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2014/comm_2014_Italy_2.jpg,450th Anniversary of the birth of Galileo Galilei (born in 1564),6.5 million coins
CC,2014,Netherlands,CC-2014,2.0,CC2014NLD-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2014/comm_2014_Netherlands.jpg,The official farewell to the former Queen Beatrix,1 million
CC,2014,Slovakia,CC-2014,2.0,CC2014SVK-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2014/comm_2014_Slovakia.jpg,10th anniversary of the accession of the Slovak Republic to the European Union,1 million coins
CC,2014,Andorra,CC-2014,2.0,CC2014AND-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2014/comm_2014_andorra_council.jpg,20 years in the Council of Europe,100 000 coins
CC,2014,Germany,CC-2014,2.0,CC2014DEU-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2014/comm_2014_Germany_Niedersachsen.jpg,Niedersachsen from the ‘Lander’ series,30 million coins
CC,2015,Lithuania,CC-2015,2.0,CC2015LTU-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/comm_2015_lithuania.jpg,The Lithuanian language,1 million coins
CC,2015,Andorra,CC-2015,2.0,CC2015AND-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/comm_2015_andorra_30.jpg,30th anniversary of the Coming of Age and Political Rights to the Men and Women turning 18 years old,85 000 coins
CC,2015,Andorra,CC-2015,2.0,CC2015AND-A-CC2-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/comm_2015_andorra_25.jpg,25th anniversary of the Signature of the Customs Agreement with the European Union,85 000 coins
CC,2015,Monaco,CC-2015,2.0,CC2015MCO-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/comm_2015_Monaco.jpg,800th anniversary of the construction of the first Castle on the rock,10 000 coins
CC,2015,Vatican City,CC-2015,2.0,CC2015VAT-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/comm_2015_Vatican_City.jpg,The VIII World Meeting of Families,122 000 coins
CC,2015,Finland,CC-2015,2.0,CC2015FIN-A-CC2-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/comm_2015_Finland_akseli.jpg,The 150th anniversary of the birth of artist Akseli Gallen-Kallela,500 000 coins
CC,2015,Finland,CC-2015,2.0,CC2015FIN-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/comm_2015_Finland.jpg,The 150th anniversary of the birth of composer Jean Sibelius,1 million coins
CC,2015,Latvia,CC-2015,2.0,CC2015LVA-A-CC2-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/comm_2015_Latvia_Stork.jpg,Endangered nature – the Black Stork,1 010 000 coins
CC,2015,Latvia,CC-2015,2.0,CC2015LVA-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/comm_2015_Latvia.jpg,Latvian Presidency of the Council of the European Union,2 million coins
CC,2015,Slovakia,CC-2015,2.0,CC2015SVK-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/comm_2015_Slovakia.jpg,200th anniversary of the birth of Ľudovít Štúr,1 million coins
CC,2015,Austria,CC-2015-EUF,2.0,CC2015AUT-A-EUF-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/joint_comm_2015_Austria.jpg,The 30th anniversary of the EU flag,
CC,2015,Belgium,CC-2015-EUF,2.0,CC2015BEL-A-EUF-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/joint_comm_2015_Belgium.jpg,The 30th anniversary of the EU flag,
CC,2015,Cyprus,CC-2015-EUF,2.0,CC2015CYP-A-EUF-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/joint_comm_2015_Cyprus.jpg,The 30th anniversary of the EU flag,
CC,2015,Estonia,CC-2015-EUF,2.0,CC2015EST-A-EUF-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/joint_comm_2015_Estonia.jpg,The 30th anniversary of the EU flag,
CC,2015,Finland,CC-2015-EUF,2.0,CC2015FIN-A-EUF-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/joint_comm_2015_Finland.jpg,The 30th anniversary of the EU flag,
CC,2015,France,CC-2015-EUF,2.0,CC2015FRA-A-EUF-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/joint_comm_2015_France.jpg,The 30th anniversary of the EU flag,
CC,2015,Germany,CC-2015-EUF,2.0,CC2015DEU-A-EUF-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/joint_comm_2015_Germany.jpg,The 30th anniversary of the EU flag,
CC,2015,Greece,CC-2015-EUF,2.0,CC2015GRC-A-EUF-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/joint_comm_2015_Greece.jpg,The 30th anniversary of the EU flag,
CC,2015,Ireland,CC-2015-EUF,2.0,CC2015IRL-A-EUF-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/joint_comm_2015_Ireland.jpg,The 30th anniversary of the EU flag,
CC,2015,Italy,CC-2015-EUF,2.0,CC2015ITA-A-EUF-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/joint_comm_2015_Italy.jpg,The 30th anniversary of the EU flag,
CC,2015,Latvia,CC-2015-EUF,2.0,CC2015LVA-A-EUF-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/joint_comm_2015_Latvia.jpg,The 30th anniversary of the EU flag,
CC,2015,Lithuania,CC-2015-EUF,2.0,CC2015LTU-A-EUF-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/joint_comm_2015_Lithuania.jpg,The 30th anniversary of the EU flag,
CC,2015,Luxembourg,CC-2015-EUF,2.0,CC2015LUX-A-EUF-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/joint_comm_2015_Luxembourg.jpg,The 30th anniversary of the EU flag,
CC,2015,Malta,CC-2015-EUF,2.0,CC2015MLT-A-EUF-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/joint_comm_2015_Malta.jpg,The 30th anniversary of the EU flag,
CC,2015,Netherlands,CC-2015-EUF,2.0,CC2015NLD-A-EUF-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/joint_comm_2015_Nederland.jpg,The 30th anniversary of the EU flag,
CC,2015,Portugal,CC-2015-EUF,2.0,CC2015PRT-A-EUF-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/joint_comm_2015_Portugal.jpg,The 30th anniversary of the EU flag,
CC,2015,Slovakia,CC-2015-EUF,2.0,CC2015SVK-A-EUF-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/joint_comm_2015_Slovakia.jpg,The 30th anniversary of the EU flag,
CC,2015,Slovenia,CC-2015-EUF,2.0,CC2015SVN-A-EUF-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/joint_comm_2015_Slovenia.jpg,The 30th anniversary of the EU flag,
CC,2015,Spain,CC-2015-EUF,2.0,CC2015ESP-A-EUF-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/joint_comm_2015_Spain.jpg,The 30th anniversary of the EU flag,
CC,2015,Greece,CC-2015,2.0,CC2015GRC-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/comm_2015_Greece.jpg,75 years in memoriam of Spyros Louis,750 000 coins
CC,2015,Malta,CC-2015,2.0,CC2015MLT-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/comm_2015_Malta_Republic1974.jpg,Republic of Malta 1974,400 000 coins
CC,2015,Malta,CC-2015,2.0,CC2015MLT-A-CC2-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/comm_2015_Malta.jpg,First flight from Malta,300 000 coins
CC,2015,San Marino,CC-2015,2.0,CC2015SMR-A-CC2-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/comm_2015_San_Marino_25thGermanReunification.jpg,25th anniversary of the German reunification,100 000 coins
CC,2015,San Marino,CC-2015,2.0,CC2015SMR-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/comm_2015_San_Marino.jpg,The 750th anniversary of the birth of Dante Alighieri,104 000 coins
CC,2015,Belgium,CC-2015,2.0,CC2015BEL-A-CC1-200,https://fruitgarden.org/coins/coins/2.00c_Belgium_2015.jpg,2015 – Waterloo,
CC,2015,Belgium,CC-2015,2.0,CC2015BEL-A-CC2-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/comm_2015_Belgium.jpg,2015 – European Year for Development,250 000 coins
CC,2015,Luxembourg,CC-2015,2.0,CC2015LUX-A-CC2-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/comm_2015_Luxembourg.jpg,125th anniversary of the House of Nassau-Weilburg,"1,4 million coins"
CC,2015,Luxembourg,CC-2015,2.0,CC2015LUX-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/comm_2015_Luxembourg_15_anniversary.jpg,15th anniversary of the accession to the throne of H.R.H. the Grand Duke,"1,4 million coins"
CC,2015,France,CC-2015,2.0,CC2015FRA-A-CC2-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/comm_2015_France_Liberte.jpg,225th anniversary of the Fête de la Fédération (Festival of the Federation),4 million coins
CC,2015,France,CC-2015,2.0,CC2015FRA-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/comm_2015_France_peace.jpg,Europe building peace and security since 1945,4 million coins
CC,2015,Italy,CC-2015,2.0,CC2015ITA-A-CC2-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/comm_2015_Italy_Alighieri.jpg,750th anniversary of the birth of Dante Alighieri 1265-2015,"3,5 million coins"
CC,2015,Italy,CC-2015,2.0,CC2015ITA-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/comm_2015_Italy_expo.jpg,EXPO Milano 2015,"3,5 million coins"
CC,2015,Portugal,CC-2015,2.0,CC2015PRT-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/comm_2015_Portugal_ship.jpg,"500 years of the first contacts with Timor, nowadays an independent Portuguese speaking country (Timor Lorosae)",520 000 coins
CC,2015,Portugal,CC-2015,2.0,CC2015PRT-A-CC2-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/comm_2015_Portugal.jpg,150th Anniversary of the Portuguese Red Cross,520 000 coins
CC,2015,Spain,CC-2015,2.0,CC2015ESP-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/comm_2015_Spain.jpg,Unesco’s World Cultural and Natural Heritage Sites — Cave of Altamira,8 million coins
CC,2015,Germany,CC-2015,2.0,CC2015DEU-A-CC2-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/comm_2015_de_Unity.jpg,25 years of German Unity,30 million coins
CC,2015,Germany,CC-2015,2.0,CC2015DEU-A-CC1-200,https://www.ecb.europa.eu/euro/coins/comm/html/comm_2015/comm_2015_de_Hessen.jpg,Hessen from the 'Lander' series,30 million coins
